timestamp,volt_laser,volt_piezo,volt_ld
-0.003395713,1.30718,6.745267627713928,0.0153713447671988
-0.003390713,1.30688,6.745938540185259,0.015359663646492498
-0.003385713,1.3066,6.746609452656591,0.015347982525786194
-0.003380713,1.30633,6.7472803651279225,0.015336301405079892
-0.003375713,1.30609,6.747951277599254,0.015324620284373588
-0.003370713,1.30587,6.748622190070585,0.015312939163667286
-0.003365713,1.30572,6.749293102541917,0.015301258042960982
-0.003360713,1.30558,6.749964015013249,0.01528957692225468
-0.003355713,1.30546,6.7506349274845805,0.015277895801548376
-0.003350713,1.3054,6.751305839955911,0.015266214680842072
-0.003345713,1.3054,6.751976752427243,0.01525453356013577
-0.003340713,1.30542,6.752647664898575,0.015242852439429466
-0.003335713,1.30542,6.753318577369907,0.015231171318723164
-0.003330713,1.30542,6.7539894898412385,0.01521949019801686
-0.003325713,1.30544,6.754660402312569,0.015207809077310558
-0.003320713,1.30544,6.755331314783901,0.015196127956604254
-0.003315713,1.30538,6.756002227255233,0.015184446835897952
-0.003310713,1.3053,6.756673139726565,0.015172765715191648
-0.003305713,1.3052,6.757344052197896,0.015161084594485345
-0.003300713,1.30506,6.758014964669227,0.015149403473779043
-0.003295713,1.30491,6.758685877140559,0.01513772235307274
-0.003290713,1.30471,6.759356789611891,0.015126041232366435
-0.003285713,1.30451,6.760027702083222,0.015114360111660133
-0.003280713,1.30429,6.760698614554554,0.01510267899095383
-0.003275713,1.30404,6.761369527025885,0.015090997870247527
-0.003270713,1.30376,6.762040439497217,0.015079316749541225
-0.003265713,1.3035,6.762711351968548,0.015067635628834921
-0.003260713,1.30323,6.76338226443988,0.015055954508128619
-0.003255713,1.30295,6.7640531769112116,0.015044273387422315
-0.003250713,1.30271,6.764724089382543,0.015032592266716011
-0.003245713,1.30254,6.765395001853874,0.01502091114600971
-0.003240713,1.3024,6.766065914325206,0.015009230025303407
-0.003235713,1.30236,6.766736826796538,0.014997548904597102
-0.003230713,1.30236,6.7674077392678695,0.0149858677838908
-0.003225713,1.30248,6.7680786517392,0.014974186663184497
-0.003220713,1.30265,6.768749564210532,0.014962505542478194
-0.003215713,1.30291,6.769420476681864,0.01495082442177189
-0.003210713,1.30317,6.770091389153196,0.014939143301065588
-0.003205713,1.30342,6.7707623016245275,0.014927462180359284
-0.003200713,1.3036,6.771433214095858,0.014915781059652982
-0.003195713,1.30372,6.77210412656719,0.014904099938946678
-0.003190713,1.30374,6.772775039038522,0.014892418818240376
-0.003185713,1.30368,6.773445951509854,0.014880737697534074
-0.003180713,1.30352,6.774116863981185,0.014869056576827768
-0.003175713,1.30331,6.774787776452516,0.014857375456121466
-0.003170713,1.30303,6.775458688923848,0.014845694335415164
-0.003165713,1.30273,6.77612960139518,0.01483401321470886
-0.003160713,1.30244,6.776800513866511,0.014822332094002556
-0.003155713,1.30218,6.777471426337843,0.014810650973296254
-0.003150713,1.302,6.778142338809174,0.01479896985258995
-0.003145713,1.3019,6.778813251280506,0.014787288731883648
-0.003140713,1.3019,6.779484163751837,0.014775607611177344
-0.003135713,1.302,6.780155076223169,0.014763926490471042
-0.003130713,1.3022,6.780825988694501,0.014752245369764739
-0.003125713,1.30246,6.781496901165832,0.014740564249058435
-0.003120713,1.30277,6.782167813637164,0.014728883128352133
-0.003115713,1.30311,6.782838726108495,0.01471720200764583
-0.003110713,1.30348,6.783509638579827,0.014705520886939527
-0.003105713,1.30384,6.784180551051159,0.014693839766233223
-0.003100713,1.30417,6.7848514635224895,0.01468215864552692
-0.003095713,1.30443,6.785522375993821,0.014670477524820617
-0.003090713,1.30463,6.786193288465153,0.014658796404114315
-0.003085713,1.30477,6.786864200936485,0.014647115283408011
-0.003080713,1.30485,6.787535113407817,0.014635434162701709
-0.003075713,1.30487,6.7882060258791475,0.014623753041995405
-0.003070713,1.30483,6.788876938350479,0.014612071921289101
-0.003065713,1.30473,6.789547850821811,0.0146003908005828
-0.003060713,1.30461,6.790218763293143,0.014588709679876497
-0.003055713,1.30447,6.790889675764474,0.014577028559170192
-0.003050713,1.30429,6.791560588235805,0.01456534743846389
-0.003045713,1.3041,6.792231500707137,0.014553666317757587
-0.003040713,1.3039,6.792902413178469,0.014541985197051284
-0.003035713,1.30368,6.7935733256498,0.014530304076344982
-0.003030713,1.30346,6.794244238121132,0.014518622955638678
-0.003025713,1.30321,6.794915150592463,0.014506941834932376
-0.003020713,1.30295,6.795586063063795,0.014495260714226072
-0.003015713,1.30267,6.796256975535126,0.014483579593519768
-0.003010713,1.30236,6.796927888006458,0.014471898472813466
-0.003005713,1.30198,6.79759880047779,0.014460217352107164
-0.003000713,1.30155,6.798269712949121,0.014448536231400858
-0.002995713,1.30111,6.798940625420453,0.014436855110694556
-0.002990713,1.30064,6.799611537891784,0.014425173989988254
-0.002985713,1.30017,6.800282450363116,0.01441349286928195
-0.002980713,1.29971,6.800953362834448,0.014401811748575646
-0.002975713,1.29926,6.801624275305779,0.014390130627869344
-0.002970713,1.29886,6.80229518777711,0.01437844950716304
-0.002965713,1.29851,6.802966100248442,0.014366768386456738
-0.002960713,1.29825,6.803637012719774,0.014355087265750435
-0.002955713,1.29809,6.804307925191106,0.014343406145044132
-0.002950713,1.29803,6.8049788376624365,0.01433172502433783
-0.002945713,1.29805,6.805649750133768,0.014320043903631525
-0.002940713,1.29817,6.8063206626051,0.014308362782925223
-0.002935713,1.29835,6.806991575076432,0.01429668166221892
-0.002930713,1.29857,6.807662487547763,0.014285000541512617
-0.002925713,1.29878,6.8083334000190945,0.014273319420806313
-0.002920713,1.29902,6.809004312490426,0.014261638300100011
-0.002915713,1.2992,6.809675224961758,0.014249957179393707
-0.002910713,1.2993,6.810346137433089,0.014238276058687405
-0.002905713,1.2993,6.811017049904421,0.014226594937981101
-0.002900713,1.29918,6.8116879623757525,0.014214913817274799
-0.002895713,1.29894,6.812358874847084,0.014203232696568495
